조사번호	조사지역	주구분	조사일자	시간대	X좌표	Y좌표	행정구역명	날씨	남자10대	남자20대	남자30대	남자40대	남자50대	여자10대	여자20대	여자30대	여자40대	여자50대
5502	대성빌딩 횡단보도앞(학익동 677번지)	주말	2010-07-24	12시~13시까지	282569	538407	인천광역시 남구 학익2동	맑음	38	66	122	88	60	40	80	168	42	68
5502	대성빌딩 횡단보도앞(학익동 677번지)	주말	2010-07-24	19시~20시까지	282569	538407	인천광역시 남구 학익2동	맑음	88	68	132	162	78	74	106	166	122	66
5507	올림픽기념국민생활관 앞(A지점)	주중	2010-07-14	12시~13시까지	286867	540103	인천광역시 남동구 구월2동	맑음	10	19	31	31	34	25	69	49	55	64
5507	올림픽기념국민생활관 앞(A지점)	주중	2010-07-14	19시~20시까지	286867	540103	인천광역시 남동구 구월2동	맑음	104	49	47	64	85	190	68	72	77	104
5507	올림픽기념국민생활관 앞(A지점)	주말	2010-07-10	12시~13시까지	286867	540103	인천광역시 남동구 구월2동	맑음	267	170	150	207	176	309	94	301	220	184
5507	올림픽기념국민생활관 앞(A지점)	주말	2010-07-10	19시~20시까지	286867	540103	인천광역시 남동구 구월2동	맑음	51	76	49	154	130	101	171	131	207	187
5508	SC제일은행 구월동지점 앞(B지점)	주중	2010-07-14	12시~13시까지	286917	540053	인천광역시 남동구 구월2동	맑음	13	21	29	34	42	27	71	55	85	108
5508	SC제일은행 구월동지점 앞(B지점)	주중	2010-07-14	19시~20시까지	286917	540053	인천광역시 남동구 구월2동	맑음	45	42	52	87	71	55	78	66	107	98
5508	SC제일은행 구월동지점 앞(B지점)	주말	2010-07-10	12시~13시까지	286917	540053	인천광역시 남동구 구월2동	맑음	267	170	150	207	176	309	94	301	220	184
5508	SC제일은행 구월동지점 앞(B지점)	주말	2010-07-10	19시~20시까지	286917	540053	인천광역시 남동구 구월2동	맑음	105	141	107	141	191	131	154	167	174	171
5509	세우리 동물병원(A지점)	주중	2010-07-08	12시~13시까지	286996	540659	인천광역시 남동구 간석3동	맑음	14	39	51	77	65	17	32	74	111	84
5509	세우리 동물병원(A지점)	주중	2010-07-08	19시~20시까지	286996	540659	인천광역시 남동구 간석3동	맑음	41	66	103	141	76	55	79	98	101	77
5509	세우리 동물병원(A지점)	주말	2010-07-03	12시~13시까지	286996	540659	인천광역시 남동구 간석3동	맑음	51	49	77	72	63	43	61	78	103	94
5509	세우리 동물병원(A지점)	주말	2010-07-03	19시~20시까지	286996	540659	인천광역시 남동구 간석3동	맑음	42	51	74	71	70	46	69	61	104	92
5510	SK텔레콤 대리점 앞(B지점)	주중	2010-07-08	12시~13시까지	286942	540637	인천광역시 남동구 구월2동	맑음	11	32	39	52	56	14	44	55	77	65
5510	SK텔레콤 대리점 앞(B지점)	주중	2010-07-08	19시~20시까지	286942	540637	인천광역시 남동구 구월2동	맑음	41	66	103	141	76	55	79	98	101	77
5510	SK텔레콤 대리점 앞(B지점)	주말	2010-07-03	12시~13시까지	286942	540637	인천광역시 남동구 구월2동	맑음	51	49	77	72	63	43	61	78	103	94
5510	SK텔레콤 대리점 앞(B지점)	주말	2010-07-03	19시~20시까지	286942	540637	인천광역시 남동구 구월2동	맑음	42	51	74	71	70	46	69	61	104	92
5511	남동농협 오양지점(A지점)	주중	2010-07-07	12시~13시까지	288069	540495	인천광역시 남동구 만수4동	맑음	31	22	20	52	41	58	27	43	120	93
5511	남동농협 오양지점(A지점)	주중	2010-07-07	19시~20시까지	288069	540495	인천광역시 남동구 만수4동	맑음	55	42	36	101	83	98	72	130	201	193
5511	남동농협 오양지점(A지점)	주말	2010-06-19	12시~13시까지	288069	540495	인천광역시 남동구 만수4동	맑음	133	49	131	141	131	341	91	220	201	193
5511	남동농협 오양지점(A지점)	주말	2010-06-19	19시~20시까지	288069	540495	인천광역시 남동구 만수4동	맑음	83	131	240	150	172	140	220	344	340	310
5512	태양청과 앞(B지점)	주중	2010-07-07	12시~13시까지	287964	540600	인천광역시 남동구 만수2동	맑음	7	6	5	12	11	13	10	15	24	22
5512	태양청과 앞(B지점)	주중	2010-07-07	19시~20시까지	287964	540600	인천광역시 남동구 만수2동	맑음	11	14	12	17	20	22	27	32	41	42
5512	태양청과 앞(B지점)	주말	2010-06-19	12시~13시까지	287964	540600	인천광역시 남동구 만수2동	맑음	41	35	45	51	71	78	72	83	63	88
5512	태양청과 앞(B지점)	주말	2010-06-19	19시~20시까지	287964	540600	인천광역시 남동구 만수2동	맑음	34	29	41	68	70	41	71	78	101	99
5513	BYC만수점앞(A지점)	주중	2010-06-23	12시~13시까지	288003	539942	인천광역시 남동구 만수동	맑음	49	89	131	80	79	63	103	151	97	111
5513	BYC만수점앞(A지점)	주중	2010-06-23	19시~20시까지	288003	539942	인천광역시 남동구 만수동	맑음	83	131	111	88	67	87	167	94	121	86
5513	BYC만수점앞(A지점)	주말	2010-06-26	12시~13시까지	288003	539942	인천광역시 남동구 만수동	맑음	77	165	91	92	87	132	241	144	101	98
5513	BYC만수점앞(A지점)	주말	2010-06-26	19시~20시까지	288003	539942	인천광역시 남동구 만수동	맑음	197	201	245	204	121	161	177	167	151	91
5514	한양증권 인천지점 앞(B지점)	주중	2010-06-23	12시~13시까지	288075	540025	인천광역시 남동구 만수4동	맑음	41	60	44	101	67	55	73	78	121	87
5514	한양증권 인천지점 앞(B지점)	주중	2010-06-23	19시~20시까지	288075	540025	인천광역시 남동구 만수4동	맑음	71	101	109	91	79	77	141	77	103	89
5514	한양증권 인천지점 앞(B지점)	주말	2010-06-26	12시~13시까지	288075	540025	인천광역시 남동구 만수4동	맑음	67	143	101	78	71	98	193	151	97	88
5514	한양증권 인천지점 앞(B지점)	주말	2010-06-26	19시~20시까지	288075	540025	인천광역시 남동구 만수4동	맑음	87	112	109	84	75	98	141	132	93	93
5515	A지점/ 논현동 111-251 신협 앞	주중	2010-07-07	12시~13시까지	288540	533958	인천광역시 남동구 논현1동	맑음	3	20	28	25	58	8	30	32	40	62
5515	A지점/ 논현동 111-251 신협 앞	주중	2010-07-07	19시~20시까지	288540	533958	인천광역시 남동구 논현1동	맑음	5	25	52	44	54	10	25	35	100	130
5515	A지점/ 논현동 111-251 신협 앞	주말	2010-06-19	12시~13시까지	288540	533958	인천광역시 남동구 논현1동	맑음	10	21	34	25	50	12	28	36	43	65
5515	A지점/ 논현동 111-251 신협 앞	주말	2010-06-19	19시~20시까지	288540	533958	인천광역시 남동구 논현1동	맑음	28	24	72	74	68	20	60	75	168	350
5516	A지점: 아크리아Ⅰ GS편의점앞	주중	2010-07-07	12시~13시까지	280790	533347	인천광역시 연수구 동춘1동	맑음	4	27	42	37	20	16	40	28	8	18
5516	A지점: 아크리아Ⅰ GS편의점앞	주중	2010-07-07	19시~20시까지	280790	533347	인천광역시 연수구 동춘1동	맑음	15	9	15	40	45	9	13	17	11	20
5516	A지점: 아크리아Ⅰ GS편의점앞	주말	2010-07-10	12시~13시까지	280790	533347	인천광역시 연수구 동춘1동	맑음	18	21	24	36	30	12	40	43	27	21
5516	A지점: 아크리아Ⅰ GS편의점앞	주말	2010-07-10	19시~20시까지	280790	533347	인천광역시 연수구 동춘1동	맑음	22	36	18	27	24	20	27	25	15	23
5517	B지점: 드림시티 세븐7편의점앞	주중	2010-07-07	12시~13시까지	280704	533396	인천광역시 연수구 동춘1동	맑음	3	56	86	79	75	4	43	16	13	15
5517	B지점: 드림시티 세븐7편의점앞	주중	2010-07-07	19시~20시까지	280704	533396	인천광역시 연수구 동춘1동	맑음	47	19	15	32	16	27	23	16	16	8
5517	B지점: 드림시티 세븐7편의점앞	주말	2010-07-10	12시~13시까지	280704	533396	인천광역시 연수구 동춘1동	맑음	13	34	24	41	31	9	28	18	27	17
5517	B지점: 드림시티 세븐7편의점앞	주말	2010-07-10	19시~20시까지	280704	533396	인천광역시 연수구 동춘1동	맑음	24	9	24	16	15	25	18	20	14	27
5518	만수동 1020-2 신한은행 앞	주중	2010-07-08	12시~13시까지	288572	538719	인천광역시 남동구 만수6동	맑음	8	13	30	52	35	5	37	50	65	65
5518	만수동 1020-2 신한은행 앞	주중	2010-07-08	19시~20시까지	288572	538719	인천광역시 남동구 만수6동	맑음	24	32	58	40	38	20	50	35	87	70
5518	만수동 1020-2 신한은행 앞	주말	2010-06-26	12시~13시까지	288572	538719	인천광역시 남동구 만수6동	맑음	36	46	27	58	66	40	50	65	70	55
5518	만수동 1020-2 신한은행 앞	주말	2010-06-26	19시~20시까지	288572	538719	인천광역시 남동구 만수6동	맑음	28	38	58	84	70	30	52	60	73	65
5519	만수동 1019-3 만수6동 우체국 앞	주중	2010-07-08	12시~13시까지	288448	538720	인천광역시 남동구 만수6동	맑음	3	25	25	22	26	4	20	45	32	44
5519	만수동 1019-3 만수6동 우체국 앞	주중	2010-07-08	19시~20시까지	288448	538720	인천광역시 남동구 만수6동	맑음	30	16	62	33	25	18	25	20	65	48
5519	만수동 1019-3 만수6동 우체국 앞	주말	2010-06-26	12시~13시까지	288448	538720	인천광역시 남동구 만수6동	맑음	25	35	32	38	40	30	35	47	95	50
5519	만수동 1019-3 만수6동 우체국 앞	주말	2010-06-26	19시~20시까지	288448	538720	인천광역시 남동구 만수6동	맑음	40	75	60	77	46	22	60	52	60	50
5520	A지점 : 수협 바이더웨이선학점앞	주중	2010-06-16	12시~13시까지	284958	536721	인천광역시 연수구 선학동	맑음	0	26	21	18	15	0	21	22	19	18
5520	A지점 : 수협 바이더웨이선학점앞	주중	2010-06-16	19시~20시까지	284958	536721	인천광역시 연수구 선학동	맑음	16	92	52	35	34	27	61	20	21	18
5520	A지점 : 수협 바이더웨이선학점앞	주말	2010-06-19	12시~13시까지	284958	536721	인천광역시 연수구 선학동	흐림	20	12	15	22	14	10	20	18	6	4
5520	A지점 : 수협 바이더웨이선학점앞	주말	2010-06-19	19시~20시까지	284958	536721	인천광역시 연수구 선학동	흐림	18	41	65	49	25	7	30	15	23	12
5521	B지점: 금호카센터 바이더웨이 선학역점 앞	주중	2010-06-16	12시~13시까지	284983	536930	인천광역시 연수구 선학동	맑음	0	4	2	8	16	0	12	7	4	18
5521	B지점: 금호카센터 바이더웨이 선학역점 앞	주중	2010-06-16	19시~20시까지	284983	536930	인천광역시 연수구 선학동	맑음	4	60	14	9	25	24	48	12	13	9
5521	B지점: 금호카센터 바이더웨이 선학역점 앞	주말	2010-06-19	12시~13시까지	284983	536930	인천광역시 연수구 선학동	흐림	6	9	3	10	2	11	10	5	10	9
5521	B지점: 금호카센터 바이더웨이 선학역점 앞	주말	2010-06-19	19시~20시까지	284983	536930	인천광역시 연수구 선학동	흐림	13	27	26	29	35	12	33	16	24	25
5522	남동구 간석동 42-4 진메디칼센타 앞	주중	2010-06-23	12시~13시까지	286479	540991	인천광역시 남동구 간석2동	맑음	5	25	35	45	40	4	22	55	63	60
5522	남동구 간석동 42-4 진메디칼센타 앞	주중	2010-06-23	19시~20시까지	286479	540991	인천광역시 남동구 간석2동	맑음	10	30	44	50	56	8	40	60	75	78
5522	남동구 간석동 42-4 진메디칼센타 앞	주말	2010-07-03	12시~13시까지	286479	540991	인천광역시 남동구 간석2동	맑음	3	42	45	58	55	8	34	50	60	50
5522	남동구 간석동 42-4 진메디칼센타 앞	주말	2010-07-03	19시~20시까지	286479	540991	인천광역시 남동구 간석2동	맑음	8	30	54	38	50	10	35	74	75	66
5523	남동구 간석동 39-2 새마을금고 앞 	주중	2010-06-23	12시~13시까지	286542	540905	인천광역시 남동구 간석3동	맑음	3	25	35	45	40	4	22	55	63	60
5523	남동구 간석동 39-2 새마을금고 앞 	주중	2010-06-23	19시~20시까지	286542	540905	인천광역시 남동구 간석3동	맑음	10	30	44	50	56	8	40	60	75	78
5523	남동구 간석동 39-2 새마을금고 앞 	주말	2010-07-03	12시~13시까지	286542	540905	인천광역시 남동구 간석3동	맑음	2	20	35	35	28	5	28	35	35	28
5523	남동구 간석동 39-2 새마을금고 앞 	주말	2010-07-03	19시~20시까지	286542	540905	인천광역시 남동구 간석3동	맑음	5	35	51	40	40	8	22	54	55	42
5524	GS25 점포 앞(A지역)	주중	2010-06-22	12시~13시까지	283622	536760	인천광역시 연수구 연수1동	흐림	0	32	10	12	22	2	38	16	6	20
5524	GS25 점포 앞(A지역)	주중	2010-06-22	19시~20시까지	283622	536760	인천광역시 연수구 연수1동	흐림	26	88	26	20	8	12	66	44	28	12
5524	GS25 점포 앞(A지역)	주말	2010-06-19	12시~13시까지	283622	536760	인천광역시 연수구 연수1동	흐림	6	46	8	10	12	10	16	12	14	10
5524	GS25 점포 앞(A지역)	주말	2010-06-19	19시~20시까지	283622	536760	인천광역시 연수구 연수1동	흐림	40	52	48	28	26	28	42	60	10	10
5525	A-교원공제회관 앞	주중	2010-06-22	12시~13시까지	286189	541134	인천광역시 남동구 간석동	맑음	0	80	24	76	52	2	76	36	68	44
5525	A-교원공제회관 앞	주중	2010-06-22	19시~20시까지	286189	541134	인천광역시 남동구 간석동	맑음	20	24	48	32	40	60	40	24	36	32
5525	A-교원공제회관 앞	주말	2010-07-03	12시~13시까지	286189	541134	인천광역시 남동구 간석동	흐림	28	40	16	20	24	136	36	16	40	92
5525	A-교원공제회관 앞	주말	2010-07-03	19시~20시까지	286189	541134	인천광역시 남동구 간석동	흐림	0	20	16	16	20	0	20	8	28	24
5527	B-GM대우자동차	주중	2010-06-22	12시~13시까지	285942	540999	인천광역시 남동구 간석2동	맑음	0	20	40	56	80	0	36	8	64	36
5527	B-GM대우자동차	주중	2010-06-22	19시~20시까지	285942	540999	인천광역시 남동구 간석2동	맑음	12	44	40	44	56	28	64	48	52	32
5527	B-GM대우자동차	주말	2010-07-03	12시~13시까지	285942	540999	인천광역시 남동구 간석2동	흐림	32	24	16	20	64	40	12	8	28	48
5527	B-GM대우자동차	주말	2010-07-03	19시~20시까지	285942	540999	인천광역시 남동구 간석2동	흐림	12	44	40	36	64	0	24	32	40	68
5528	LG텔레콤 앞	주중	2010-06-08	12시~13시까지	285082	539118	인천광역시 남동구 구월3동	맑음	4	36	36	56	52	0	64	76	48	64
5528	LG텔레콤 앞	주중	2010-06-08	19시~20시까지	285082	539118	인천광역시 남동구 구월3동	맑음	39	93	48	90	126	48	72	51	54	45
5528	LG텔레콤 앞	주말	2010-07-24	12시~13시까지	285082	539118	인천광역시 남동구 구월3동	맑음	24	48	72	84	102	42	48	114	84	66
5528	LG텔레콤 앞	주말	2010-07-24	19시~20시까지	285082	539118	인천광역시 남동구 구월3동	맑음	36	126	138	168	108	78	132	114	102	90
5530	코리안 숯불 바베큐 앞	주중	2010-06-17	12시~13시까지	284725	541024	인천광역시 남동구 간석4동	맑음	0	28	56	80	72	0	40	80	64	116
5530	코리안 숯불 바베큐 앞	주중	2010-06-17	19시~20시까지	284725	541024	인천광역시 남동구 간석4동	맑음	48	60	92	72	92	32	68	76	68	72
5530	코리안 숯불 바베큐 앞	주말	2010-07-03	12시~13시까지	284725	541024	인천광역시 남동구 간석4동	흐림	104	40	76	50	92	60	60	55	46	44
5530	코리안 숯불 바베큐 앞	주말	2010-07-03	19시~20시까지	284725	541024	인천광역시 남동구 간석4동	흐림	36	63	133	154	126	48	42	98	154	154
5532	행복한 안경 앞	주중	2010-06-17	12시~13시까지	284734	540955	인천광역시 남동구 간석4동	맑음	12	36	24	24	108	12	72	60	72	108
5532	행복한 안경 앞	주중	2010-06-17	19시~20시까지	284734	540955	인천광역시 남동구 간석4동	맑음	44	84	80	96	112	48	104	128	68	92
5532	행복한 안경 앞	주말	2010-07-03	12시~13시까지	284734	540955	인천광역시 남동구 간석4동	흐림	148	60	40	40	68	196	108	96	44	68
5532	행복한 안경 앞	주말	2010-07-03	19시~20시까지	284734	540955	인천광역시 남동구 간석4동	흐림	77	132	121	132	91	56	110	88	67	143
5533	베스킨라빈스 앞	주중	2010-06-08	12시~13시까지	285044	538829	인천광역시 남구 관교동	맑음	12	32	32	20	52	4	32	60	52	92
5533	베스킨라빈스 앞	주중	2010-06-08	19시~20시까지	285044	538829	인천광역시 남구 관교동	맑음	24	60	36	68	80	48	76	44	84	76
5533	베스킨라빈스 앞	주말	2010-07-24	12시~13시까지	285044	538829	인천광역시 남구 관교동	맑음	24	66	84	42	96	30	54	36	60	96
5533	베스킨라빈스 앞	주말	2010-07-24	19시~20시까지	285044	538829	인천광역시 남구 관교동	맑음	30	78	166	72	126	60	84	132	96	132
5534	B지역 : 연세다나병원 앞	주중	2010-06-09	12시~13시까지	282806	535718	인천광역시 연수구 연수동	맑음	2	0	0	2	22	2	12	8	16	14
5534	B지역 : 연세다나병원 앞	주중	2010-06-09	19시~20시까지	282806	535718	인천광역시 연수구 연수동	맑음	6	14	4	12	12	10	10	4	16	20
5535	스위트번즈 앞	주중	2010-06-15	12시~13시까지	285528	539569	인천광역시 남동구 구월동	맑음	0	130	155	130	95	0	130	125	105	80
5535	스위트번즈 앞	주중	2010-06-15	19시~20시까지	285528	539569	인천광역시 남동구 구월동	맑음	30	96	162	204	198	18	144	150	90	120
5535	스위트번즈 앞	주말	2010-07-10	12시~13시까지	285528	539569	인천광역시 남동구 구월동	흐림	16	104	120	64	36	44	76	64	52	92
5535	스위트번즈 앞	주말	2010-07-10	19시~20시까지	285528	539569	인천광역시 남동구 구월동	흐림	12	132	126	60	78	12	102	66	42	36
5536	CGV 앞	주중	2010-06-15	12시~13시까지	285307	539629	인천광역시 남동구 구월3동	맑음	0	152	200	136	88	0	292	280	256	132
5536	CGV 앞	주중	2010-06-15	19시~20시까지	285307	539629	인천광역시 남동구 구월3동	맑음	72	342	246	168	114	150	606	336	114	108
5536	CGV 앞	주말	2010-07-10	12시~13시까지	285307	539629	인천광역시 남동구 구월3동	흐림	192	248	128	44	36	384	372	188	76	76
